1
345.2558,221.3473,234.3306,156.3586
347.6273,224.4611,229.5876,153.1938
346.7166,221.3526,234.4089,156.4109
346.7166,219.8212,234.4089,156.4109
346.7166,218.2898,234.4089,156.4109
346.7166,216.7585,234.4089,156.4109
346.7166,215.2271,234.4089,156.4109
346.7166,213.6957,234.4089,156.4109
346.7166,213.6957,234.4089,156.4109
345.1853,212.1643,234.4089,156.4109
345.1853,210.6330,234.4089,156.4109
345.1853,210.6330,234.4089,156.4109
346.7166,210.6330,234.4089,156.4109
346.7166,209.1016,234.4089,156.4109
346.7166,207.5702,234.4089,156.4109
348.2480,207.5702,234.4089,156.4109
348.2480,206.0388,234.4089,156.4109
346.7166,204.5075,234.4089,156.4109
346.7166,204.5075,234.4089,156.4109
348.2480,204.5075,234.4089,156.4109
348.2480,204.5075,234.4089,156.4109
348.2480,202.9761,234.4089,156.4109
348.2480,202.9761,234.4089,156.4109
348.2480,202.9761,234.4089,156.4109
349.0890,212.2159,229.6642,153.2449
349.6775,215.1068,234.4872,156.4631
351.2089,221.2323,234.4872,156.4631
351.2089,224.2951,234.4872,156.4631
351.2089,225.8264,234.4872,156.4631
351.2089,227.3578,234.4872,156.4631
349.6775,228.8892,234.4872,156.4631
346.6147,228.8892,234.4872,156.4631
349.6775,228.8892,234.4872,156.4631
346.6147,228.8892,234.4872,156.4631
322.1128,227.3578,234.4872,156.4631
313.7663,227.4099,229.7409,153.2961
333.2663,227.4099,229.7409,153.2961
340.7663,227.4099,229.7409,153.2961
340.7663,225.9099,229.7409,153.2961
332.5914,227.4614,225.0907,150.1933
333.1691,225.8843,229.8177,153.3473
330.7560,224.2742,234.6438,156.5676
332.2894,222.7408,234.6438,156.5676
332.2894,222.7408,234.6438,156.5676
334.6641,224.3254,229.8944,153.3985
332.2502,221.2128,234.7222,156.6199
330.7169,221.2128,234.7222,156.6199
320.8257,222.7978,229.9712,153.4498
320.8257,222.7978,229.9712,153.4498
318.6472,224.3508,225.3163,150.3438
315.7021,224.3508,225.3163,150.3438
310.6197,225.8723,220.7557,147.3007
306.8606,224.3257,225.3916,150.3940
300.3064,225.8477,220.8295,147.3499
297.9876,224.3006,225.4669,150.4442
294.1477,221.2484,230.2017,153.6036
289.6359,219.7444,230.2017,153.6036
286.6281,219.7444,230.2017,153.6036
284.4461,221.2990,225.5422,150.4945
280.6053,216.7737,230.2786,153.6549
278.4241,218.3288,225.6175,150.5448
278.4241,218.3288,225.6175,150.5448
275.4751,216.8542,225.6175,150.5448
272.5261,213.9052,225.6175,150.5448
273.1061,209.3755,230.3555,153.7062
274.6100,207.8716,230.3555,153.7062
277.6179,207.8716,230.3555,153.7062
282.1296,207.8716,230.3555,153.7062
282.1296,207.8716,230.3555,153.7062
282.1296,206.3676,230.3555,153.7062
280.6257,206.3676,230.3555,153.7062
279.1218,204.8637,230.3555,153.7062
279.1218,204.8637,230.3555,153.7062
279.1218,204.8637,230.3555,153.7062
276.1139,203.3598,230.3555,153.7062
276.1139,201.8559,230.3555,153.7062
273.1061,201.8559,230.3555,153.7062
273.1061,201.8559,230.3555,153.7062
271.6022,201.8559,230.3555,153.7062
269.4217,194.3879,225.6929,150.5950
268.5265,191.3322,230.4324,153.7575
270.8585,188.3706,225.7682,150.6453
270.8585,186.8961,225.7682,150.6453
270.8585,182.4726,225.7682,150.6453
270.8585,182.4726,225.7682,150.6453
269.3840,180.9981,225.7682,150.6453
269.3840,178.0491,225.7682,150.6453
277.5670,178.0992,221.1985,147.5961
287.0311,179.5929,216.7212,144.6086
285.6154,176.7615,216.7212,144.6086
281.9241,173.8275,221.2723,147.6454
282.7184,175.3217,216.7936,144.6569
281.8578,173.8028,221.3462,147.6947
284.0979,175.2975,216.8660,144.7052
286.2927,179.5934,212.4764,141.7763
287.6809,182.3699,212.4764,141.7763
289.0692,186.5346,212.4764,141.7763
291.8456,192.0875,212.4764,141.7763
294.6221,204.5816,212.4764,141.7763
295.1676,214.1989,216.9384,144.7536
296.5852,222.7047,216.9384,144.7536
298.0029,231.2106,216.9384,144.7536
299.4205,241.1342,216.9384,144.7536
299.4205,245.3871,216.9384,144.7536
303.6735,252.4753,216.9384,144.7536
307.9264,262.3989,216.9384,144.7536
309.3440,266.6518,216.9384,144.7536
310.7617,269.4871,216.9384,144.7536
309.9015,270.8025,221.4941,147.7934
316.4843,273.7453,217.0108,144.8019
319.3196,277.9982,217.0108,144.8019
320.7372,282.2512,217.0108,144.8019
322.1549,286.5041,217.0108,144.8019
324.9902,292.1747,217.0108,144.8019
330.6608,295.0100,217.0108,144.8019
336.8880,296.3249,221.5681,147.8427
339.1304,300.7152,217.0833,144.8503
338.2687,299.1943,221.6421,147.8921
339.7157,300.6414,221.6421,147.8921
339.7157,300.6414,221.6421,147.8921
339.7157,302.0884,221.6421,147.8921
338.8355,300.5355,226.2966,150.9979
340.3140,299.0571,226.2966,150.9979
339.4163,295.9932,231.0488,154.1688
339.4163,292.9736,231.0488,154.1688
338.7350,294.5338,226.3721,151.0483
338.7350,294.5338,226.3721,151.0483
338.7350,294.5338,226.3721,151.0483
336.3581,291.4694,231.1260,154.2203
334.8483,289.9596,231.1260,154.2203
334.8483,289.9596,231.1260,154.2203
332.4215,286.8305,235.9796,157.4589
332.4215,286.8305,235.9796,157.4589
336.3509,289.9652,231.2032,154.2718
335.4330,291.3650,236.0584,157.5115
335.4330,291.3650,236.0584,157.5115
337.8221,294.5002,231.2804,154.3233
336.3123,294.5002,231.2804,154.3233
336.3123,292.9904,231.2804,154.3233
337.8221,294.5002,231.2804,154.3233
339.3319,294.5002,231.2804,154.3233
337.8221,294.5002,231.2804,154.3233
336.3123,294.5002,231.2804,154.3233
336.3123,294.5002,231.2804,154.3233
337.8221,292.9904,231.2804,154.3233
340.8417,291.4807,231.2804,154.3233
342.3515,288.4610,231.2804,154.3233
343.8613,286.9512,231.2804,154.3233
349.2216,288.5131,226.5990,151.1997
360.1658,291.3666,231.3576,154.3749
360.1658,303.4608,231.3576,154.3749
364.0190,308.0466,226.6747,151.2502
365.4994,309.5270,226.6747,151.2502
363.1193,309.4193,231.4349,154.4264
359.1775,309.3096,236.2950,157.6694
357.6344,310.8527,236.2950,157.6694
356.0912,310.8527,236.2950,157.6694
352.3101,310.9053,231.5122,154.4780
363.7237,313.9804,226.8261,151.3512
