1
98.8099,337.9091,114.7186,117.4821
100.4709,321.6803,116.2417,138.4733
102.2623,324.5063,118.7434,136.6366
95.7663,324.1900,123.0138,135.4004
92.2113,319.1841,123.7515,136.4316
90.8455,311.1332,129.2715,143.6361
89.0387,326.2505,133.9529,124.7515
86.0800,310.7599,117.7928,140.5722
83.8224,305.2844,114.1310,144.0955
95.1391,289.1204,104.9202,157.3168
86.5142,271.0255,119.0864,127.1991
105.2201,240.2330,98.1731,140.0211
104.4237,238.2155,112.7923,141.5855
92.6994,234.0966,105.6278,147.1316
90.7706,224.2765,111.1452,148.5293
92.8050,221.3423,109.9758,164.5405
75.8511,228.1559,120.5323,151.9569
72.2061,227.1464,133.2823,151.2462
74.1206,214.5855,141.7591,152.9429
72.6567,196.7597,146.4310,160.6920
82.5392,179.6228,136.1834,151.7441
84.6643,160.1644,126.3356,155.6875
86.1727,144.9809,129.7134,161.6673
86.7993,139.1260,128.7123,151.1332
87.2837,131.1889,132.3631,156.4865
84.7643,169.0641,147.6858,144.5684
85.8462,160.0320,150.6609,147.9696
85.3028,154.3949,133.4013,161.2268
84.9439,166.7959,138.5110,151.1674
88.4516,164.3618,131.5617,159.8180
83.8663,146.9510,133.6362,169.8067
86.5254,142.4335,140.7027,177.6444
85.4703,135.0266,137.4787,176.6183
84.2254,135.2726,125.4615,174.4514
86.0678,150.4899,124.4353,164.1762
68.1972,160.0975,140.7503,153.9833
61.6989,169.6802,152.7146,150.5252
65.0461,169.1263,142.4368,167.7175
64.5598,183.5499,146.0513,151.4828
64.7909,181.2664,127.4559,153.1084
63.1952,179.9378,147.9439,156.1464
64.0382,181.2144,155.3682,155.0155
66.0012,182.0527,155.2351,155.0579
68.0606,159.1341,125.4146,167.6140
69.0267,158.9375,124.6818,169.2327
2
0
0
0
0
1
235.4273,72.2266,102.6648,98.4114
233.4750,89.5274,102.3474,101.5712
236.3680,86.1921,113.5291,104.0521
238.9165,89.4813,104.5362,102.9071
237.8400,66.7859,107.8853,107.4338
234.5252,66.4481,105.2054,105.1068
252.1786,44.9375,85.9586,105.6390
251.6304,25.5971,85.3955,109.7635
253.8815,9.6550,84.0474,120.3811
255.2561,12.7921,81.4294,120.6501
253.7600,15.1203,82.2456,118.7426
253.6846,22.2529,81.4355,112.6899
251.4049,23.6869,83.8527,124.3909
249.2072,23.3996,86.2910,128.6705
249.7463,26.6224,82.3607,128.8271
250.2371,27.4189,81.6325,130.6307
249.7261,30.0862,85.1089,138.7625
251.7173,29.5960,83.6995,143.4701
250.8366,36.5038,82.6736,139.2664
252.2655,41.4365,84.7958,125.3521
251.6206,38.1068,82.3021,132.3112
253.6346,42.5061,80.7692,126.2618
254.0457,43.5236,80.3400,124.6423
254.0101,44.0163,81.4641,116.2071
253.8249,47.7104,80.8354,115.4838
252.5356,50.2281,81.7585,114.8789
252.1529,51.2885,82.3942,113.1078
252.2921,52.9737,84.0323,113.2469
251.8983,54.6632,84.3272,113.0256
250.4485,58.7361,85.3896,113.0316
250.8000,44.1828,84.6298,127.8062
251.5757,48.4312,84.6092,126.1327
252.5562,48.9809,84.6004,138.7077
251.9265,62.3123,84.2858,125.9195
250.4620,58.0011,95.3484,130.9062
250.5389,59.0361,96.2156,123.8775
251.9370,68.2524,95.6011,114.7388
251.8847,66.1270,95.7085,113.5972
252.6140,64.4141,93.4576,113.3321
252.9183,66.3018,91.7581,118.8122
252.8068,66.6810,93.9011,118.4610
251.8102,64.5476,93.2183,121.7907
252.2402,61.8368,93.3339,124.5540
251.1721,62.9031,94.7931,137.6447
250.4892,69.4763,96.6379,130.3584
250.6626,83.0607,96.0046,118.9141
250.7174,83.2342,97.3640,118.9046
2
0
0
0
0
1
267.4913,0.8872,88.8535,71.9285
267.4748,1.2575,94.1266,72.5765
266.5134,1.3297,89.4540,71.8445
266.2812,1.8774,88.8553,75.6939
265.8114,3.7852,86.7341,76.0792
265.2268,4.2952,93.9245,79.1161
264.2172,6.3935,96.0931,81.2878
264.7567,5.4691,94.3797,85.5444
265.1840,7.7287,85.0727,87.4110
264.2331,2.2745,85.8968,95.9096
262.6266,2.1181,88.3115,100.9184
263.3286,6.3826,86.6511,100.7335
263.3448,9.5725,90.3369,100.4856
261.8127,17.7063,95.7370,97.4192
261.7909,22.4019,81.8634,97.1724
260.3702,27.9060,84.0874,96.4278
260.5314,33.7775,87.9221,94.3774
261.0568,43.5348,93.3206,92.3089
263.0050,44.0496,79.9292,93.4375
262.1431,45.0475,68.2025,98.5643
259.5839,54.7367,71.6637,96.7898
257.6930,59.4083,73.6007,96.1760
256.4706,63.7076,74.7467,97.0590
256.3530,71.5192,79.0315,94.7909
256.5656,74.1069,83.9239,96.3919
255.4137,82.5719,85.4546,92.4145
256.4583,89.6128,81.5167,92.0902
257.1495,92.2175,83.8695,89.6509
259.0859,91.3479,86.3055,91.2508
257.3285,94.2735,89.8314,89.6078
258.7362,99.0914,92.3467,82.5832
262.5743,88.6584,88.5714,89.1155
262.5361,99.7435,92.2639,79.5915
261.4202,114.4427,101.5807,71.3357
262.4284,105.0842,107.9887,73.8578
263.7333,108.3773,106.1208,70.5835
290.8037,126.7890,86.6760,80.7338
309.6972,145.6694,70.5878,71.3575
312.8698,158.2508,68.9205,71.7535
313.8755,166.6474,71.8690,73.8840
310.6097,177.3459,77.4314,71.3672
310.7859,176.6418,80.6417,76.6573
311.7519,185.0841,80.7070,72.3887
316.6404,184.9243,77.4758,76.0146
314.9960,188.2527,79.1880,73.0148
316.4650,181.0168,79.2763,77.4326
