1
267.2000,80.4000,35.6000,54.8000
266.8000,78.0000,35.0000,53.8000
265.6000,75.8000,35.4000,54.2000
267.2000,71.8000,35.8000,54.8000
263.2000,80.4000,35.8000,54.8000
262.6000,72.2000,36.6000,56.0000
261.8000,69.0000,37.2000,57.0000
260.0000,67.2000,37.0000,56.8000
257.4000,71.0000,36.8000,56.6000
256.8000,74.2000,35.8000,55.4000
257.2000,71.6000,35.6000,55.0000
257.8000,70.4000,35.6000,54.8000
254.8000,72.4000,35.8000,55.0000
252.1388,73.4752,35.2774,53.2055
251.3428,72.7440,34.3715,55.1125
245.9034,74.1460,34.0321,51.9049
241.0000,73.2000,33.8000,51.6000
239.2000,68.2000,34.2000,51.6000
233.2000,82.2000,34.4000,52.2000
232.6000,82.6000,34.0000,51.6000
235.4394,81.8509,31.5157,50.3036
239.7297,83.0202,30.0237,50.3118
238.8036,85.3067,30.1773,48.9959
239.6378,79.8232,30.8004,52.6126
239.7157,83.5685,29.4185,47.4552
246.6000,85.4000,29.6000,47.4000
240.7354,82.6638,33.0954,48.0947
242.1147,79.7962,32.6340,54.0182
243.0000,79.9548,31.8173,56.3533
244.2646,76.0339,30.1871,56.0900
242.3812,73.0210,29.5473,56.6065
241.3139,74.4058,28.2640,52.8582
239.9455,77.1101,27.4027,50.3811
237.7625,71.7581,28.3648,52.7951
233.5243,70.5249,30.1631,57.0128
230.8600,70.5541,29.7664,58.2748
223.8939,75.4678,31.3785,55.6997
221.8000,73.0000,31.6000,56.4000
226.9862,71.9896,30.1158,54.2708
228.5796,73.2259,31.4705,54.4665
224.8883,75.8303,34.5147,57.5111
225.0150,79.2766,34.3812,59.0124
226.9412,81.8384,33.3331,60.7840
225.5603,82.6153,32.8455,60.8293
228.2946,80.8779,32.9984,59.7831
230.8693,80.4055,31.7460,60.4304
233.4773,85.5854,29.0705,60.4377
234.0936,81.4213,28.1316,63.8633
236.4839,83.7893,29.1588,65.5784
236.7401,88.3142,29.6984,61.7390
238.0824,86.2811,29.8458,59.4761
238.9304,83.4071,32.1328,57.2815
235.7176,82.0995,34.0915,56.6261
228.5074,90.0327,39.9624,56.7106
222.1915,87.9940,38.9200,61.3721
221.6676,87.5545,36.2543,65.0490
217.2609,81.9449,35.3911,66.6511
215.5043,79.2421,34.7185,68.5456
214.2328,79.7614,34.0648,69.6221
216.5568,78.7980,32.4424,67.8783
218.4109,75.4021,31.5860,68.4433
216.2329,79.2241,31.6485,65.7095
220.8518,78.8414,29.9383,67.0114
220.9393,79.1405,29.4946,64.4029
226.0939,75.8174,29.4014,62.3747
230.8380,76.5323,31.1047,60.2206
231.1192,78.1219,32.9387,60.1926
226.3134,83.7899,35.8089,60.7377
227.1936,84.6394,35.1287,63.2534
227.2752,81.2026,36.4936,64.7032
223.1913,79.9208,37.2635,70.8054
226.7127,83.6716,35.9232,70.8712
229.8915,84.7309,34.5687,68.1759
230.9022,81.9640,33.7855,66.2355
234.6547,79.3460,35.3327,67.3793
237.3501,82.8659,35.4876,67.8187
237.6760,82.5217,34.1395,72.0817
242.8674,86.9390,33.9777,66.9197
244.3637,85.4905,34.1474,63.8924
247.7862,88.2497,35.6664,63.1640
247.5726,93.7202,37.0892,64.1647
247.0503,96.0196,36.7109,65.7525
250.8150,98.6758,38.7598,65.4298
247.6862,99.3605,39.9054,66.5699
249.4149,92.2763,37.7711,67.1666
243.5309,87.1294,37.8945,70.9706
242.8060,90.2111,35.9249,68.4524
241.7266,82.1692,36.4725,71.2312
233.6070,82.4116,36.4829,70.8993
228.5937,77.6859,35.8984,74.6258
231.6403,83.7255,35.8986,71.2996
232.5196,74.6559,37.2053,68.8272
234.7663,72.3544,39.6819,67.2600
236.3591,75.1355,43.3535,71.8092
235.4394,82.1411,41.3044,72.7822
240.7871,81.6686,41.0638,76.1007
245.1644,83.5075,39.6068,74.5452
248.3582,84.0627,38.2455,70.4865
251.4478,87.9244,36.6913,68.5671
255.0838,95.0983,33.4449,62.5376
257.3914,89.1981,33.5365,65.3900
255.7500,87.3084,35.8786,67.7107
258.0182,78.7396,36.5218,76.7829
253.7844,78.5557,37.5315,75.7148
249.4674,75.9439,39.4131,70.4960
243.1925,77.4142,40.4277,65.8228
232.2691,74.4404,42.0358,66.2697
218.6299,70.9290,42.7594,69.6119
211.7256,72.0663,40.8119,73.6581
208.9999,72.7231,37.5212,70.5190
207.1024,69.1525,37.6382,66.9072
208.8700,63.3300,40.1456,70.5718
212.3877,67.8083,38.6197,70.4399
215.0085,64.8811,38.5394,72.0513
221.0979,68.5531,37.3279,70.1431
225.3719,70.3278,35.1530,71.4965
225.5575,71.6041,33.7669,70.0331
234.8750,75.0026,32.0977,64.5487
243.3662,71.3482,33.6967,63.6765
247.8211,74.8374,36.3913,63.4685
249.1364,76.0613,40.0763,65.2098
255.8669,78.0541,38.9827,68.5145
257.8146,82.1661,37.8422,68.9662
265.0723,82.6009,37.4606,65.2978
270.2119,79.5993,38.0056,66.6773
276.9839,79.3427,37.5815,67.6611
287.7623,81.4372,32.9644,63.3807
287.3914,80.0163,31.8736,65.8384
289.5614,84.7664,30.9947,66.7375
296.7049,79.9057,30.3079,70.4768
299.7585,85.9243,28.2789,64.0393
309.2569,80.5122,28.3125,61.9865
312.5451,89.8142,29.7993,59.1529
313.0171,89.6999,30.5225,59.3085
313.1252,92.0912,30.4682,58.3559
311.1921,98.1360,31.4056,57.4278
312.3448,94.9791,31.5620,56.2999
309.4133,88.8071,31.2984,60.0079
306.7543,90.6777,30.9272,59.5460
303.6086,88.7507,30.6187,60.8253
294.0691,90.6226,30.3687,61.8812
289.9144,89.7990,29.6781,60.8528
288.4044,87.7868,28.5532,57.7933
287.0622,85.9935,26.8592,59.0860
286.1882,82.8110,26.4591,56.7313
284.5633,80.6762,27.1219,53.6681
280.7011,79.6463,27.8025,56.2609
278.8509,82.5848,28.4067,56.8680
276.4512,86.3048,29.0341,55.9284
276.1594,88.3320,30.6496,53.4078
278.3337,89.1723,30.9313,51.5782
278.8723,84.5280,31.8690,52.3265
280.2070,85.8518,34.1092,52.4391
281.3994,83.6385,32.5280,52.6445
285.7537,83.1715,31.7797,54.2997
289.6086,81.6721,27.7958,54.7398
292.7372,84.3143,26.3125,54.4198
294.1107,84.4437,25.1940,49.5045
295.8128,84.7254,24.5967,46.9110
297.5378,87.3323,26.5496,47.4968
296.6991,85.6557,27.2871,48.5349
301.3458,86.7676,27.4649,51.8429
301.3062,92.0458,27.7866,50.4886
298.7369,86.1036,29.5276,52.5186
302.1781,88.6135,31.4735,51.0787
300.2987,87.0259,33.1927,51.7230
297.5621,84.7899,32.9261,53.3866
299.3907,85.7260,31.6755,54.3937
299.8364,88.4885,30.4759,54.5390
296.1748,90.3934,31.6779,51.6568
301.9633,93.5284,32.4136,48.4607
291.1298,89.5539,33.2385,48.2198
302.9330,91.1733,34.4006,47.4885
309.7641,86.4876,33.2118,52.5387
307.6930,84.8812,33.4034,56.8807
309.0780,87.5436,32.8685,55.9661
310.4944,90.2079,33.6741,52.3644
317.0988,84.3342,33.5838,53.9186
322.4826,82.1979,31.5702,53.6328
322.1545,85.3345,30.7886,55.2456
323.1990,81.4755,28.3314,55.0762
324.7061,82.7902,26.6623,54.5843
332.8896,80.5840,25.1490,57.8303
331.5333,86.2788,24.1796,51.5121
335.9250,89.2074,26.5800,46.3940
339.0681,83.5017,27.0160,47.0946
336.0053,85.8480,28.0577,47.3016
334.1889,85.7015,28.6566,49.7318
333.9103,78.7965,27.9235,50.4743
335.4537,85.0556,27.0073,51.1727
339.0175,82.3405,26.3357,52.7542
339.7678,83.1475,26.6146,55.4744
336.7187,81.8956,29.5246,57.7130
338.2608,85.1135,30.2050,56.7885
339.3416,80.7480,29.6303,55.7418
340.9741,81.4533,29.0027,60.5634
338.9832,82.8925,30.6444,57.5917
344.0703,85.8909,30.4670,53.1806
345.5363,89.7583,31.0936,50.3521
349.4105,89.3737,31.3492,49.2157
356.4193,100.1416,30.3851,49.0150
355.7230,94.2710,29.2032,56.0648
357.0498,92.2869,29.2798,55.0099
353.0116,95.7235,31.0097,55.4846
349.0575,95.0413,33.0127,58.7813
343.6451,94.0518,34.8101,59.9627
339.2538,95.2937,34.9866,59.6401
331.9715,93.0035,32.7242,55.2767
329.6870,96.6717,30.7639,53.3160
330.3235,97.3730,27.8524,54.5994
331.4995,104.5844,25.4968,48.0170
332.2239,103.5521,24.4057,45.3202
331.8454,102.8871,22.9312,44.4398
333.8104,104.8689,22.7455,42.7172
333.3180,102.9159,22.9763,45.2854
333.9128,102.8204,22.8943,45.8362
337.8858,104.1126,23.1661,43.9141
339.8261,103.6423,25.0587,46.2841
340.6522,105.2443,27.0294,46.6555
340.8807,104.0808,28.2667,48.1953
342.7786,105.6467,28.7980,48.8912
344.5958,103.7479,26.8801,49.2109
346.4204,106.1690,25.0269,47.5619
349.4258,104.5222,23.0873,48.7860
351.3615,109.5192,22.2983,42.6646
352.7827,109.4285,22.8884,40.5334
352.1053,109.2031,22.3608,39.8433
354.5725,112.5718,22.1553,39.8281
355.6281,107.7366,22.3472,41.7881
354.1750,109.2740,21.5087,41.4543
353.9867,110.5848,21.7288,41.7903
352.9563,108.4816,23.6597,43.7172
348.4839,105.9274,25.7890,45.6978
347.2610,106.5631,26.6339,45.9514
348.8105,107.1122,26.1959,47.2966
350.5671,109.0830,25.7767,46.8166
351.4973,109.0521,24.6483,46.0250
355.0872,106.7707,24.3717,46.2149
357.9039,110.1837,24.3797,42.0772
358.2723,109.8877,23.2104,39.7321
359.9230,111.2056,22.9636,39.3529
364.9131,111.6750,20.9682,39.7488
368.6458,111.3924,21.0793,41.1940
369.4354,112.3090,21.3600,40.2277
371.8503,114.0582,23.0181,42.3701
374.1988,109.9347,25.6325,43.5579
373.4377,109.0385,27.3901,43.9479
370.8989,109.0352,28.4319,43.5123
366.7645,112.3511,26.7127,41.4073
365.3260,113.7137,26.3294,40.2463
366.6805,112.3054,24.4196,39.8293
368.3793,108.9995,23.8979,41.7648
369.9243,109.9982,22.8045,39.9105
368.3596,110.8283,22.6442,38.9452
368.1112,109.4783,21.7507,38.5184
368.1667,105.9976,20.4866,40.6966
368.3509,108.2532,19.7001,41.3992
367.8294,108.0982,19.0136,42.0474
364.2494,108.5582,19.3669,43.1334
361.1931,106.4968,21.1091,42.3278
357.9050,105.8096,23.5687,40.9365
354.8190,105.6030,25.1111,41.9868
351.6099,105.2639,25.1061,42.4191
349.3084,106.3245,23.3208,42.3971
349.1621,106.8466,21.2340,39.5891
348.5151,103.3749,20.3871,40.4989
347.2600,99.9262,20.6164,39.5856
348.5485,103.8851,21.1827,37.8142
347.5879,103.2971,22.2088,36.2800
347.1946,106.3280,23.6625,37.1319
349.1696,106.5315,23.7371,39.0805
350.2368,105.8172,23.3018,41.5637
351.1673,111.1305,22.9574,39.7779
353.6081,117.6054,23.6091,38.4366
356.1906,117.3952,22.6753,36.6781
358.1428,117.9619,22.4656,33.7470
359.4001,118.3052,22.7726,33.1660
360.8013,117.5058,22.4384,34.5076
361.6303,115.2492,22.1043,37.7665
361.9306,114.2536,21.4920,38.3132
361.8305,114.4865,21.1784,39.4803
363.7675,114.6480,21.3195,39.3351
364.3124,115.2946,21.8105,36.6623
363.5103,112.3689,22.6788,36.9527
365.4954,115.0992,23.9443,37.1665
367.1457,115.1772,24.2393,36.8574
368.3961,116.0905,23.8537,38.3752
370.6072,115.1383,24.4652,40.3327
376.8375,118.5657,23.9918,40.4567
382.0363,115.5740,23.5900,38.8685
385.9379,114.2331,25.0029,36.2381
392.4185,112.5032,27.0174,37.4836
