1
333.8975,79.8539,373.8877,78.9068,372.9406,38.9167,332.9504,39.8638
332.9755,48.4445,341.1568,87.2194,379.9317,79.0381,371.7504,40.2632
338.5069,62.5624,370.8745,80.3665,388.6785,47.9989,356.3110,30.1949
341.6535,60.8482,371.7033,77.3798,388.2349,47.3299,358.1851,30.7983
342.7458,59.0278,372.2158,76.3350,389.5230,46.8650,360.0530,29.5578
351.6951,73.8647,384.4088,83.2894,393.8334,50.5757,361.1198,41.1511
357.4027,67.0196,386.8994,71.5224,391.4023,42.0256,361.9055,37.5228
357.4420,55.4700,383.7401,64.6126,392.8827,38.3145,366.5846,29.1719
354.2061,57.7554,380.9809,63.9329,387.1584,37.1582,360.3837,30.9806
358.2799,61.4068,383.0051,56.7268,378.3251,32.0016,353.5999,36.6816
359.7275,62.6957,382.0309,54.5046,373.8398,32.2013,351.5364,40.3924
358.2582,63.5134,382.6679,52.9994,372.1539,28.5897,347.7442,39.1037
357.7938,61.4426,382.4233,52.2585,373.2392,27.6291,348.6097,36.8131
375.0938,61.6283,382.4927,36.8483,357.7127,29.4494,350.3138,54.2294
361.0828,71.0183,380.6011,54.8237,364.4066,35.3054,344.8882,51.4999
348.8762,65.6397,371.7977,62.9892,369.1471,40.0678,346.2257,42.7183
344.1902,48.5961,358.1395,63.5187,373.0620,49.5693,359.1127,34.6468
338.0241,42.2832,351.8956,58.4034,368.0158,44.5319,354.1443,28.4117
336.0352,39.3380,347.7724,55.9957,364.4301,44.2585,352.6928,27.6008
335.8210,37.6478,346.1817,54.1501,362.6841,43.7894,352.3233,27.2871
342.9757,47.6003,361.5165,47.7470,361.6632,29.2062,343.1224,29.0595
350.8015,55.5276,362.5040,41.6122,348.5886,29.9097,336.8861,43.8251
360.8929,54.2233,360.6340,35.6610,342.0717,35.9199,342.3306,54.4822
362.0110,56.1476,367.9116,38.5092,350.2732,32.6086,344.3726,50.2470
364.1852,59.1961,371.7292,43.0474,355.5804,35.5034,348.0364,51.6521
368.9320,57.5801,372.8931,40.2712,355.5842,36.3101,351.6231,53.6190
369.7065,52.1435,373.4518,35.9453,357.2536,32.2000,353.5083,48.3981
369.7065,52.1435,373.4518,35.9453,357.2536,32.2000,353.5083,48.3981
369.5580,47.7133,375.2323,32.3162,359.8352,26.6419,354.1609,42.0390
369.5580,47.7133,375.2323,32.3162,359.8352,26.6419,354.1609,42.0390
369.5580,47.7133,375.2323,32.3162,359.8352,26.6419,354.1609,42.0390
369.5580,47.7133,375.2323,32.3162,359.8352,26.6419,354.1609,42.0390
369.5580,47.7133,375.2323,32.3162,359.8352,26.6419,354.1609,42.0390
371.8326,47.2595,376.8955,31.4464,361.0824,26.3834,356.0194,42.1966
371.8326,47.2595,376.8955,31.4464,361.0824,26.3834,356.0194,42.1966
371.9167,45.8555,376.1797,29.2791,359.6033,25.0162,355.3403,41.5926
373.1631,44.9198,375.3189,28.5324,358.9315,26.3766,356.7757,42.7640
370.2313,47.3920,375.9264,32.0893,360.6237,26.3942,354.9286,41.6969
371.4430,48.0922,376.8231,31.4516,360.1824,26.0716,354.8024,42.7122
372.7686,47.2851,375.1865,29.3896,357.2909,26.9717,354.8731,44.8673
369.3330,49.0797,376.2935,33.2229,360.4367,26.2624,353.4762,42.1192
367.2409,47.7655,374.0049,29.6347,355.8741,22.8707,349.1102,41.0015
367.5153,49.8393,372.2702,32.5328,354.9637,27.7778,350.2088,45.0844
364.5270,52.6530,374.2882,37.8127,359.4478,28.0515,349.6867,42.8919
366.0133,51.8485,374.4666,36.9121,359.5302,28.4588,351.0769,43.3952
363.1242,52.4511,373.6628,39.7128,360.9245,29.1742,350.3859,41.9125
364.8750,50.0242,379.8195,41.9714,371.7668,27.0269,356.8222,35.0796
364.8750,50.0242,379.8195,41.9714,371.7668,27.0269,356.8222,35.0796
363.6086,53.7114,378.4724,45.5819,370.3430,30.7181,355.4792,38.8476
365.2593,50.7482,380.7959,45.2060,375.2538,29.6695,359.7172,35.2116
366.3619,51.4998,381.2990,46.9521,376.7513,32.0151,361.8142,36.5628
364.0500,50.1142,380.0789,49.5574,379.5221,33.5285,363.4932,34.0853
376.9614,50.2417,385.9053,36.8222,372.4858,27.8783,363.5419,41.2978
376.9614,50.2417,385.9053,36.8222,372.4858,27.8783,363.5419,41.2978
389.1163,29.8870,373.8040,25.3229,369.2399,40.6352,384.5522,45.1993
389.1163,29.8870,373.8040,25.3229,369.2399,40.6352,384.5522,45.1993
388.0482,29.9596,371.7883,27.7963,369.6250,44.0562,385.8849,46.2195
386.8817,28.7766,369.4734,27.8263,368.5232,45.2346,385.9315,46.1848
388.4091,30.7273,371.5499,26.1623,366.9849,43.0215,383.8441,47.5865
387.5170,30.2149,369.2719,26.6407,365.6977,44.8859,383.9428,48.4600
384.0013,29.5025,365.7139,30.2384,366.4497,48.5258,384.7371,47.7899
387.4467,32.5728,371.4911,29.3789,368.2972,45.3345,384.2528,48.5284
386.4261,32.6329,370.4713,25.8446,363.6830,41.7994,379.6378,48.5877
384.5116,29.7595,367.7437,30.2781,368.2623,47.0460,385.0302,46.5274
385.3922,34.0272,371.3359,28.6356,365.9442,42.6918,380.0005,48.0835
385.3922,34.0272,371.3359,28.6356,365.9442,42.6918,380.0005,48.0835
385.9981,31.0602,372.3202,23.3165,364.5764,36.9944,378.2544,44.7382
385.9981,31.0602,372.3202,23.3165,364.5764,36.9944,378.2544,44.7382
389.2434,30.4291,374.9523,22.8065,367.3297,37.0976,381.6208,44.7202
390.4446,24.0930,372.9928,25.7235,374.6233,43.1753,392.0751,41.5448
389.0936,22.0226,371.5920,23.3993,372.9687,40.9008,390.4703,39.5242
390.7050,38.2515,382.8452,22.4611,367.0548,30.3209,374.9146,46.1113
388.3702,30.5497,372.1144,21.5763,363.1410,37.8322,379.3969,46.8056
391.2726,42.8169,387.6650,24.3329,369.1810,27.9405,372.7886,46.4245
387.1956,48.3103,386.4344,30.7971,368.9212,31.5583,369.6824,49.0715
384.1073,53.3547,390.5251,36.4661,373.6365,30.0483,367.2187,46.9369
383.5077,59.3146,395.5782,43.7051,379.9688,31.6346,367.8982,47.2440
382.7701,60.4099,394.7068,43.7879,378.0848,31.8512,366.1481,48.4731
385.2205,64.5578,393.8783,46.1005,375.4210,37.4427,366.7632,55.9000
386.2404,63.0232,392.3942,45.9884,375.3594,39.8346,369.2056,56.8694
366.9672,48.0362,376.9989,61.0015,389.9642,50.9698,379.9325,38.0045
391.4393,56.9278,383.8958,42.5562,369.5243,50.0997,377.0677,64.4712
390.5438,57.6198,384.1473,43.8438,370.3713,50.2402,376.7678,64.0162
391.8766,56.6576,383.0443,43.6118,369.9985,52.4441,378.8309,65.4899
391.9193,63.6135,389.1511,48.5674,374.1049,51.3356,376.8732,66.3818
391.1947,63.9314,388.3820,47.7599,372.2106,50.5726,375.0232,66.7441
389.8420,64.7285,388.2918,48.6363,372.1996,50.1865,373.7497,66.2787
389.1470,65.1779,387.4585,50.2131,372.4937,51.9016,374.1822,66.8664
389.1470,65.1779,387.4585,50.2131,372.4937,51.9016,374.1822,66.8664
389.1470,65.1779,387.4585,50.2131,372.4937,51.9016,374.1822,66.8664
389.1470,65.1779,387.4585,50.2131,372.4937,51.9016,374.1822,66.8664
392.0060,62.6387,385.7984,48.3625,371.5222,54.5701,377.7297,68.8463
382.9643,66.8425,387.3405,52.0322,372.5302,47.6559,368.1540,62.4662
382.9643,66.8425,387.3405,52.0322,372.5302,47.6559,368.1540,62.4662
382.9643,66.8425,387.3405,52.0322,372.5302,47.6559,368.1540,62.4662
382.9643,66.8425,387.3405,52.0322,372.5302,47.6559,368.1540,62.4662
377.1750,71.1879,386.1184,58.8989,373.8294,49.9554,364.8859,62.2445
371.1487,72.8248,384.7768,65.2487,377.2007,51.6207,363.5727,59.1968
371.1487,72.8248,384.7768,65.2487,377.2007,51.6207,363.5727,59.1968
